Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-19,102072.0,102334.0,100800.0,100854.0,10025800,0,0
2020-08-20,100853.0,101749.0,99131.0,101468.0,9405000,0,0
2020-08-21,101460.0,101566.0,100412.0,101521.0,9100200,0,0
2020-08-24,101525.0,102515.0,101525.0,102298.0,7723000,0,0
2020-08-25,102293.0,102708.0,101623.0,102118.0,8170900,0,0
2020-08-26,102119.0,102521.0,99359.0,100627.0,9861200,0,0
2020-08-27,100625.0,101548.0,99857.0,100624.0,7360600,0,0
2020-08-28,100631.0,102347.0,100631.0,102143.0,7665700,0,0
2020-08-31,102142.0,102142.0,99369.0,99369.0,12226100,0,0
2020-09-01,99382.0,102238.0,99382.0,102168.0,9384700,0,0
2020-09-02,102168.0,102824.0,100872.0,101911.0,7557900,0,0
2020-09-03,101911.0,103226.0,99751.0,100721.0,12611000,0,0
2020-09-04,100733.0,101582.0,98961.0,101242.0,11327400,0,0
2020-09-08,101239.0,101239.0,99373.0,100050.0,8479000,0,0
2020-09-09,100050.0,101578.0,100050.0,101292.0,7955600,0,0
2020-09-10,101291.0,101536.0,98687.0,98835.0,8894600,0,0
2020-09-11,98839.0,99435.0,97758.0,98363.0,9107900,0,0
2020-09-14,98367.0,100520.0,98367.0,100275.0,8182100,0,0
2020-09-15,100277.0,100949.0,99647.0,100298.0,9216700,0,0
2020-09-16,100299.0,100663.0,99663.0,99676.0,7139400,0,0
2020-09-17,99674.0,100251.0,98562.0,100098.0,0,0,0
2020-09-18,100098.0,100102.0,98045.0,98290.0,11370300,0,0
2020-09-21,98283.0,98283.0,95820.0,96991.0,9738000,0,0
2020-09-22,96995.0,97684.0,96390.0,97294.0,7281300,0,0
2020-09-23,97294.0,97389.0,95728.0,95735.0,8830700,0,0
2020-09-24,95735.0,97955.0,95653.0,97012.0,9331000,0,0
2020-09-25,97011.0,97012.0,95632.0,96999.0,7351100,0,0
2020-09-28,97005.0,98314.0,94371.0,94666.0,10508900,0,0
2020-09-29,94665.0,95505.0,93408.0,93580.0,8737200,0,0
2020-09-30,93586.0,95340.0,93584.0,94603.0,9454300,0,0
2020-10-01,94604.0,95486.0,93599.0,95479.0,9243500,0,0
2020-10-02,95475.0,95996.0,93897.0,94016.0,8584900,0,0
2020-10-05,94019.0,96414.0,93984.0,96089.0,8616000,0,0
2020-10-06,96091.0,97405.0,95211.0,95615.0,11299600,0,0
2020-10-07,95616.0,96380.0,94881.0,95526.0,9829900,0,0
2020-10-08,95530.0,97938.0,95530.0,97920.0,11163600,0,0
2020-10-09,97924.0,98642.0,97161.0,97483.0,10810500,0,0
2020-10-13,97483.0,98998.0,97336.0,98503.0,7867500,0,0
2020-10-14,98502.0,99571.0,98501.0,99334.0,8891000,0,0
2020-10-15,99328.0,99486.0,97778.0,99054.0,8335200,0,0
2020-10-16,99054.0,99172.0,98309.0,98309.0,7840200,0,0
2020-10-19,98310.0,99917.0,98310.0,98658.0,9929400,0,0
2020-10-20,98664.0,100722.0,98664.0,100540.0,8796000,0,0
2020-10-21,100541.0,101586.0,100149.0,100552.0,8661100,0,0
2020-10-22,100553.0,102020.0,100457.0,101918.0,9556900,0,0
2020-10-23,101918.0,102218.0,101188.0,101260.0,7561100,0,0
2020-10-26,101260.0,101784.0,99762.0,101017.0,8070400,0,0
2020-10-27,101017.0,101660.0,99414.0,99606.0,8672300,0,0
2020-10-28,99598.0,99598.0,95369.0,95369.0,11051600,0,0
2020-10-29,95368.0,96688.0,93387.0,96582.0,12704400,0,0
2020-10-30,96579.0,96579.0,93559.0,93952.0,10643200,0,0
2020-11-03,93968.0,96250.0,93968.0,95587.0,10191800,0,0
2020-11-04,95992.0,98296.0,95987.0,97811.0,10704600,0,0
2020-11-05,97873.0,100922.0,97872.0,100774.0,10455300,0,0
2020-11-06,100751.0,100928.0,99837.0,100799.0,8382800,0,0
2020-11-09,100954.0,105147.0,100954.0,103913.0,17410500,0,0
2020-11-10,103516.0,105758.0,103453.0,105351.0,16665200,0,0
2020-11-11,105067.0,105462.0,104143.0,104532.0,10841000,0,0
2020-11-12,104810.0,105019.0,102034.0,102175.0,10860300,0,0
2020-11-13,102509.0,104707.0,102509.0,104512.0,9772100,0,0
2020-11-16,104729.0,106518.0,104729.0,106430.0,11724300,0,0
2020-11-17,106430.0,107810.0,105847.0,107229.0,10311000,0,0
2020-11-18,107246.0,107467.0,106217.0,106483.0,10337300,0,0
2020-11-19,106117.0,106973.0,105545.0,106517.0,8555700,0,0
2020-11-23,106050.0,107495.0,106050.0,107379.0,9686000,0,0
2020-11-24,107378.0,109956.0,107361.0,109786.0,11934800,0,0
2020-11-25,109786.0,110596.0,109315.0,110133.0,8564700,0,0
2020-11-26,110133.0,110245.0,109418.0,110227.0,6166800,0,0
2020-11-27,110229.0,111603.0,110161.0,110575.0,8790300,0,0
2020-11-30,110598.0,110934.0,108829.0,108888.0,19300000,0,0
2020-12-01,108897.0,111840.0,108897.0,111335.0,11324800,0,0
2020-12-02,111402.0,112315.0,110579.0,111814.0,9814300,0,0
2020-12-03,111874.0,113377.0,111874.0,112919.0,11474200,0,0
2020-12-04,112294.0,113864.0,112294.0,113682.0,8892900,0,0
2020-12-07,113751.0,114531.0,112629.0,113625.0,9633900,0,0
2020-12-08,113590.0,114381.0,112820.0,113571.0,8810900,0,0
2020-12-09,113799.0,114020.0,112567.0,112722.0,8431100,0,0
2020-12-10,113002.0,115262.0,112732.0,114992.0,11803600,0,0
2020-12-11,115128.0,115527.0,113949.0,115323.0,8372300,0,0
2020-12-14,115137.0,115740.0,114431.0,114975.0,8190900,0,0
2020-12-15,114613.0,116390.0,114613.0,116146.0,8195100,0,0
2020-12-16,116149.0,118178.0,115496.0,117947.0,9808100,0,0
2020-12-17,117864.0,119027.0,117856.0,118157.0,7701400,0,0
2020-12-18,118395.0,119370.0,117639.0,117679.0,8636000,0,0
2020-12-21,118021.0,118021.0,114730.0,116016.0,10347100,0,0
2020-12-22,115825.0,116903.0,115648.0,116348.0,6947900,0,0
2020-12-23,116636.0,118311.0,116636.0,117857.0,6483300,0,0
2020-12-28,117806.0,119213.0,117805.0,119051.0,7171700,0,0
2020-12-29,119130.0,119861.0,118750.0,119475.0,6769700,0,0
2020-12-30,119410.0,120150.0,118919.0,119306.0,8235700,0,0
2021-01-04,119024.0,120354.0,118062.0,118558.0,8741400,0,0
2021-01-05,118835.0,119790.0,116756.0,119223.0,9257100,0,0
2021-01-06,119377.0,120924.0,118917.0,119851.0,11638200,0,0
2021-01-07,119103.0,121983.0,119101.0,121956.0,11774800,0,0
2021-01-08,122387.0,125324.0,122386.0,125077.0,11085800,0,0
2021-01-11,125075.0,125075.0,122506.0,122807.0,9537600,0,0
2021-01-12,123255.0,124584.0,123227.0,123998.0,8949000,0,0
2021-01-13,123996.0,124032.0,121016.0,122040.0,10291500,0,0
2021-01-14,121947.0,123896.0,121947.0,123481.0,8974400,0,0
2021-01-15,123472.0,123472.0,120374.0,120502.0,9387600,0,0
2021-01-18,120351.0,122586.0,120351.0,121242.0,7223100,0,0
2021-01-19,121250.0,122120.0,119257.0,120673.0,7886000,0,0
2021-01-20,120645.0,121449.0,118740.0,119708.0,7947300,0,0
2021-01-21,119628.0,120243.0,117785.0,118443.0,8573900,0,0
2021-01-22,118318.0,118318.0,116109.0,117172.0,9373100,0,0
2021-01-26,117381.0,119167.0,116109.0,116464.0,10681400,0,0
2021-01-27,116463.0,117840.0,114887.0,115882.0,12380400,0,0
2021-01-28,115882.0,119314.0,115734.0,119314.0,12065900,0,0
2021-01-29,118880.0,118880.0,115299.0,116007.0,10965200,0,0
2021-02-01,115093.0,117862.0,115093.0,117365.0,8716500,0,0
2021-02-02,117520.0,119805.0,117519.0,118234.0,11625900,0,0
2021-02-03,118235.0,120210.0,118234.0,119725.0,8704300,0,0
2021-02-04,119728.0,120560.0,118918.0,119261.0,8100700,0,0
2021-02-05,119261.0,121117.0,119261.0,119925.0,8208400,0,0
2021-02-08,120239.0,120844.0,119140.0,119516.0,8619100,0,0
2021-02-09,119696.0,119975.0,118246.0,119429.0,7913500,0,0
2021-02-10,119472.0,119738.0,117970.0,118430.0,8644600,0,0
2021-02-11,118440.0,120283.0,118440.0,119235.0,7567400,0,0
2021-02-12,119300.0,119763.0,118163.0,119116.0,7655900,0,0
2021-02-17,119421.0,120573.0,118880.0,120391.0,8326100,0,0
2021-02-18,120361.0,120845.0,118515.0,119140.0,10720600,0,0
2021-02-19,119199.0,119250.0,117867.0,118748.0,10402800,0,0
2021-02-22,118388.0,118388.0,111650.0,112668.0,21768700,0,0
2021-02-23,112676.0,115380.0,112667.0,115227.0,15174900,0,0
2021-02-24,115229.0,116208.0,114668.0,115668.0,11399300,0,0
2021-02-25,115668.0,116506.0,111764.0,112256.0,12466500,0,0
2021-02-26,112260.0,113466.0,109827.0,110035.0,14618500,0,0
2021-03-01,110036.0,112445.0,110036.0,110335.0,11239900,0,0
2021-03-02,110328.0,112428.0,107319.0,111540.0,14823200,0,0
2021-03-03,111529.0,112398.0,107466.0,111184.0,15144300,0,0
2021-03-04,111191.0,114433.0,111163.0,112690.0,14221600,0,0
2021-03-05,112690.0,115504.0,112504.0,115202.0,13254800,0,0
2021-03-08,115202.0,115202.0,110268.0,110612.0,0,0,0
2021-03-09,110611.0,112525.0,109343.0,111331.0,12135300,0,0
2021-03-10,111331.0,112928.0,109999.0,112776.0,12511800,0,0
2021-03-11,112782.0,115127.0,112776.0,114984.0,12092100,0,0
2021-03-12,114984.0,114984.0,113253.0,114160.0,8110700,0,0
2021-03-15,114093.0,114903.0,113635.0,114851.0,8224700,0,0
2021-03-16,114845.0,114974.0,113370.0,114019.0,78000,0,0
2021-03-17,114018.0,116736.0,113428.0,116549.0,94300,0,0
2021-03-18,116549.0,116751.0,114302.0,114835.0,9920100,0,0
2021-03-19,114837.0,116446.0,114610.0,116222.0,12341800,0,0
2021-03-22,116222.0,116225.0,113620.0,114979.0,8160600,0,0
2021-03-23,114977.0,115599.0,113062.0,113262.0,8301500,0,0
2021-03-24,113272.0,114823.0,112064.0,112064.0,9834000,0,0
2021-03-25,112065.0,114024.0,110927.0,113750.0,10306500,0,0
2021-03-26,113750.0,115416.0,113305.0,114781.0,8659500,0,0
2021-03-29,114776.0,115553.0,114096.0,115419.0,7463300,0,0
2021-03-30,115414.0,117090.0,114999.0,116850.0,8141600,0,0
2021-03-31,116850.0,117249.0,115932.0,116634.0,10659200,0,0
2021-04-01,116644.0,117088.0,114991.0,115253.0,8009200,0,0
2021-04-05,115262.0,117668.0,115262.0,117518.0,7245100,0,0
2021-04-06,117519.0,118213.0,117176.0,117499.0,6800800,0,0
2021-04-07,117499.0,118303.0,116748.0,117624.0,0,0,0
2021-04-08,117624.0,118850.0,117486.0,118313.0,8778200,0,0
2021-04-09,118313.0,118643.0,117336.0,117670.0,7739400,0,0
2021-04-12,117661.0,118812.0,117661.0,118812.0,7000500,0,0
2021-04-13,118809.0,119529.0,118041.0,119297.0,8977600,0,0
2021-04-14,119298.0,120871.0,119298.0,120295.0,10076600,0,0
2021-04-15,120290.0,121409.0,120084.0,120701.0,7948100,0,0
2021-04-16,120701.0,121333.0,120199.0,121114.0,7945600,0,0
2021-04-19,121116.0,121974.0,120682.0,120934.0,10028100,0,0
2021-04-20,120925.0,121354.0,119841.0,120062.0,7811500,0,0
2021-04-22,120064.0,120995.0,119203.0,119371.0,8598600,0,0
2021-04-23,119372.0,120815.0,119372.0,120530.0,7615500,0,0
2021-04-26,120534.0,121393.0,119860.0,120595.0,7095300,0,0
2021-04-27,120595.0,121012.0,119003.0,119388.0,8362300,0,0
2021-04-28,119392.0,121276.0,119392.0,121053.0,9081500,0,0
2021-04-29,121053.0,121498.0,119703.0,120066.0,8500200,0,0
2021-04-30,120064.0,120125.0,118894.0,118894.0,11093200,0,0
2021-05-03,118951.0,119904.0,118528.0,119209.0,8888300,0,0
2021-05-04,119209.0,119293.0,117631.0,117712.0,8765500,0,0
2021-05-05,117725.0,119734.0,117725.0,119564.0,9059100,0,0
2021-05-06,119577.0,119966.0,119071.0,119921.0,8779600,0,0
2021-05-07,119922.0,122038.0,119922.0,122038.0,8865100,0,0
2021-05-10,122038.0,122772.0,121795.0,121909.0,8219100,0,0
2021-05-11,121904.0,122964.0,120145.0,122964.0,7988600,0,0
2021-05-12,122964.0,122964.0,119458.0,119710.0,9405200,0,0
2021-05-13,119711.0,121426.0,119711.0,120706.0,9356200,0,0
2021-05-14,120719.0,122195.0,120719.0,121881.0,10136300,0,0
2021-05-17,121880.0,123074.0,121680.0,122938.0,7408100,0,0
2021-05-18,122937.0,123544.0,122550.0,122980.0,7840100,0,0
2021-05-19,122976.0,123013.0,121595.0,122636.0,8825300,0,0
2021-05-20,122636.0,122734.0,122136.0,122701.0,7906400,0,0
2021-05-21,122701.0,122799.0,121760.0,122592.0,9493600,0,0
2021-05-24,122592.0,124167.0,122526.0,124032.0,8186300,0,0
2021-05-25,124032.0,124696.0,122701.0,122988.0,8914500,0,0
2021-05-26,122988.0,124256.0,122988.0,123989.0,8258400,0,0
2021-05-27,123989.0,124537.0,123470.0,124367.0,0,0,0
2021-05-28,124367.0,125698.0,124284.0,125561.0,8838500,0,0
2021-05-31,125561.0,126216.0,125540.0,126216.0,5946500,0,0
2021-06-01,126218.0,128363.0,126218.0,128267.0,12496100,0,0
2021-06-02,128268.0,129601.0,128167.0,129601.0,12781100,0,0
2021-06-04,129600.0,130137.0,129148.0,130126.0,9814800,0,0
2021-06-07,130125.0,131190.0,129498.0,130776.0,9655400,0,0
2021-06-08,130776.0,130776.0,129230.0,129787.0,10346600,0,0
2021-06-09,129800.0,130882.0,129281.0,129907.0,9833700,0,0
2021-06-10,129911.0,130527.0,129526.0,130076.0,8537900,0,0
2021-06-11,130076.0,130294.0,128678.0,129441.0,7748200,0,0
2021-06-14,129441.0,131084.0,129441.0,130208.0,8155700,0,0
2021-06-15,130208.0,130436.0,129304.0,130091.0,7211500,0,0
2021-06-16,130091.0,130283.0,128345.0,129259.0,12879400,0,0
2021-06-17,129259.0,129919.0,127576.0,128057.0,9664700,0,0
2021-06-18,128050.0,128796.0,127595.0,128405.0,12432000,0,0
2021-06-21,128405.0,129412.0,128048.0,129265.0,7333600,0,0
2021-06-22,129242.0,129259.0,127803.0,128767.0,9328000,0,0
2021-06-23,128769.0,129901.0,128182.0,128428.0,7988900,0,0
2021-06-24,128433.0,129541.0,128428.0,129514.0,7237000,0,0
2021-06-25,129513.0,129748.0,126697.0,127256.0,9363800,0,0
2021-06-28,127255.0,128067.0,126629.0,127429.0,8155600,0,0
2021-06-29,127429.0,127507.0,126184.0,127327.0,7777900,0,0
2021-06-30,127323.0,127323.0,126199.0,126802.0,9098600,0,0
2021-07-01,126802.0,127204.0,124994.0,125666.0,9292000,0,0
2021-07-02,125667.0,127672.0,125667.0,127622.0,7434800,0,0
2021-07-05,127622.0,127633.0,126531.0,126920.0,5255600,0,0
2021-07-06,126919.0,126919.0,124866.0,125095.0,7651300,0,0
2021-07-07,125096.0,127249.0,125094.0,127019.0,8151400,0,0
2021-07-08,127013.0,127013.0,124310.0,125428.0,8881400,0,0
2021-07-12,125428.0,127782.0,125428.0,127594.0,7421600,0,0
2021-07-13,127594.0,128420.0,126441.0,128168.0,7152000,0,0
2021-07-14,128169.0,129620.0,128085.0,128407.0,0,0,0
2021-07-15,128407.0,128976.0,126922.0,127468.0,7418600,0,0
2021-07-16,127468.0,128010.0,125808.0,125960.0,7355800,0,0
2021-07-19,125958.0,125958.0,123317.0,124395.0,9210200,0,0
2021-07-20,124395.0,125631.0,123631.0,125401.0,7627500,0,0
2021-07-21,125404.0,126112.0,125247.0,125929.0,7148900,0,0
2021-07-22,125930.0,126428.0,125416.0,126147.0,6480400,0,0
2021-07-23,126140.0,126204.0,124422.0,125053.0,6051800,0,0
2021-07-26,125058.0,126214.0,125006.0,126004.0,6325500,0,0
2021-07-27,126004.0,126026.0,123670.0,124612.0,7313800,0,0
2021-07-28,124615.0,126712.0,124542.0,126286.0,9038200,0,0
2021-07-29,126285.0,126476.0,124917.0,125675.0,7488400,0,0
2021-07-30,125672.0,125673.0,121748.0,121801.0,9399200,0,0
2021-08-02,121803.0,124536.0,121797.0,122516.0,8565400,0,0
2021-08-03,122516.0,123765.0,120807.0,123577.0,9391300,0,0
2021-08-04,123577.0,123587.0,121072.0,121801.0,9164200,0,0
2021-08-05,121801.0,123541.0,121128.0,121633.0,10913000,0,0
2021-08-06,121633.0,123287.0,121568.0,122810.0,7499200,0,0
2021-08-09,122809.0,123597.0,122258.0,123019.0,7171500,0,0
2021-08-10,123021.0,123513.0,122061.0,122202.0,8297600,0,0
2021-08-11,122203.0,122756.0,120827.0,122056.0,8685200,0,0
2021-08-12,122056.0,122095.0,120534.0,120701.0,11066000,0,0
2021-08-13,120701.0,121275.0,120045.0,121194.0,10642200,0,0
2021-08-16,121191.0,121191.0,118684.0,119180.0,9741700,0,0
2021-08-17,119179.0,119179.0,116248.0,117904.0,11218200,0,0
2021-08-18,117904.0,118739.0,116489.0,116643.0,11745800,0,0
2021-08-19,116641.0,117453.0,114801.0,117165.0,10525900,0,0
2021-08-20,117163.0,118308.0,116040.0,118053.0,8929300,0,0
2021-08-23,118053.0,118445.0,117062.0,117472.0,7853000,0,0
2021-08-24,117474.0,120463.0,117474.0,120211.0,9181000,0,0
2021-08-25,120210.0,120818.0,119226.0,120818.0,7520100,0,0
2021-08-26,120817.0,120833.0,118719.0,118724.0,8426900,0,0
2021-08-27,118725.0,120678.0,118721.0,120678.0,7323600,0,0
2021-08-30,120677.0,120684.0,119354.0,119740.0,6391900,0,0
2021-08-31,119738.0,120157.0,117911.0,118781.0,11535600,0,0
2021-09-01,118793.0,119942.0,118067.0,119396.0,9523000,0,0
2021-09-02,119394.0,119397.0,116534.0,116677.0,9862800,0,0
2021-09-03,116679.0,117396.0,115583.0,116933.0,12517500,0,0
2021-09-06,116926.0,117981.0,116156.0,117869.0,5111300,0,0
2021-09-08,117866.0,117866.0,113172.0,113413.0,12254400,0,0
2021-09-09,113413.0,116354.0,112435.0,115361.0,13890600,0,0
2021-09-10,115370.0,116896.0,114286.0,114286.0,11155700,0,0
2021-09-13,114300.0,117046.0,114300.0,116404.0,9253400,0,0
2021-09-14,116405.0,117270.0,115809.0,116181.0,9034100,0,0
2021-09-15,116191.0,116312.0,114741.0,115063.0,9456800,0,0
2021-09-16,115062.0,115062.0,113395.0,113794.0,10685500,0,0
2021-09-17,113794.0,113794.0,111157.0,111439.0,14827600,0,0
2021-09-20,111435.0,111435.0,107520.0,108844.0,11500200,0,0
2021-09-21,108859.0,110923.0,108859.0,110250.0,11247700,0,0
2021-09-22,110252.0,113321.0,110251.0,112282.0,12158600,0,0
2021-09-23,112282.0,114330.0,112281.0,114064.0,11476300,0,0
2021-09-24,114062.0,114062.0,112505.0,113283.0,9121200,0,0
2021-09-27,113283.0,114432.0,112360.0,113583.0,10739700,0,0
2021-09-28,113584.0,113584.0,109981.0,110124.0,13190800,0,0
2021-09-29,110125.0,112028.0,110125.0,111107.0,11372600,0,0
2021-09-30,111117.0,112371.0,110743.0,110979.0,13160600,0,0
2021-10-01,110980.0,113020.0,110980.0,112900.0,10779100,0,0
2021-10-04,112900.0,112900.0,109979.0,110393.0,11814200,0,0
2021-10-05,110397.0,111691.0,110087.0,110458.0,10379000,0,0
2021-10-06,110454.0,110614.0,108180.0,110560.0,13279200,0,0
2021-10-07,110563.0,111522.0,110563.0,110585.0,10646000,0,0
2021-10-08,110586.0,114172.0,110586.0,112833.0,12871400,0,0
2021-10-11,112834.0,113982.0,112052.0,112180.0,10283700,0,0
2021-10-13,112180.0,114159.0,111807.0,113456.0,11732700,0,0
2021-10-14,113457.0,113881.0,112708.0,113185.0,8956200,0,0
2021-10-15,113189.0,114776.0,113049.0,114648.0,11174900,0,0
2021-10-18,114647.0,114927.0,112841.0,114428.0,11201300,0,0
2021-10-19,114422.0,114422.0,109947.0,110673.0,14129200,0,0
2021-10-20,110677.0,112023.0,110176.0,110786.0,11735800,0,0
2021-10-21,110767.0,110767.0,105714.0,107735.0,16507700,0,0
2021-10-22,107714.0,107749.0,102854.0,106296.0,21165700,0,0
2021-10-25,106298.0,109372.0,106296.0,108715.0,11512100,0,0
2021-10-26,108713.0,108713.0,106321.0,106420.0,10762200,0,0
2021-10-27,106433.0,108224.0,106045.0,106363.0,10831300,0,0
2021-10-28,106369.0,107210.0,105282.0,105705.0,11502900,0,0
2021-10-29,105707.0,105954.0,103430.0,103501.0,12595800,0,0
2021-11-01,103514.0,106136.0,103514.0,105551.0,10734800,0,0
2021-11-03,105547.0,106754.0,104205.0,105617.0,14696900,0,0
2021-11-04,105617.0,105627.0,102835.0,103412.0,12084000,0,0
2021-11-05,103412.0,105555.0,103412.0,104824.0,12595000,0,0
2021-11-08,104824.0,105679.0,104182.0,104781.0,9358000,0,0
2021-11-09,104783.0,106674.0,104783.0,105535.0,11021200,0,0
2021-11-10,105535.0,107407.0,105140.0,105968.0,12277400,0,0
2021-11-11,105988.0,108669.0,105988.0,107725.0,12661400,0,0
2021-11-12,107576.0,107915.0,105842.0,106312.0,13248100,0,0
2021-11-16,106336.0,106971.0,104113.0,104508.0,11579400,0,0
2021-11-17,104405.0,105535.0,102551.0,102945.0,12832200,0,0
2021-11-18,102948.0,103757.0,102014.0,102524.0,10905700,0,0
2021-11-19,102426.0,103975.0,102143.0,103035.0,11101500,0,0
2021-11-22,103036.0,104613.0,102122.0,102122.0,10410000,0,0
2021-11-23,102124.0,103692.0,101736.0,103663.0,13032400,0,0
2021-11-24,103652.0,105041.0,102464.0,104514.0,10466600,0,0
2021-11-25,104514.0,106400.0,104514.0,105811.0,7890400,0,0
2021-11-26,105810.0,105810.0,101495.0,102224.0,10969100,0,0
2021-11-29,102227.0,104149.0,102226.0,102814.0,10283300,0,0
2021-11-30,102814.0,103066.0,100075.0,101915.0,18195100,0,0
2021-12-01,101916.0,104087.0,100727.0,100775.0,13762900,0,0
2021-12-02,100785.0,104466.0,100785.0,104466.0,14846500,0,0
2021-12-03,104467.0,106814.0,104090.0,105070.0,14581500,0,0
2021-12-06,105070.0,107498.0,105070.0,106859.0,11127500,0,0
2021-12-07,106868.0,108655.0,106868.0,107558.0,11773100,0,0
2021-12-08,107558.0,108521.0,107309.0,108096.0,13166800,0,0
2021-12-09,106573.0,106754.0,105890.0,106291.0,11082900,0,0
2021-12-10,106296.0,108275.0,106296.0,107758.0,10466000,0,0
2021-12-13,107758.0,109493.0,107383.0,107383.0,12512300,0,0
2021-12-14,107387.0,109148.0,106445.0,106760.0,11604300,0,0
2021-12-15,106763.0,107603.0,105697.0,107370.0,12663100,0,0
2021-12-16,107433.0,109034.0,107433.0,108212.0,13754600,0,0
2021-12-17,108324.0,108324.0,106518.0,107201.0,14934300,0,0
2021-12-20,107171.0,107171.0,104358.0,105020.0,10570000,0,0
2021-12-21,105020.0,105906.0,105020.0,105500.0,9041600,0,0
2021-12-22,105499.0,105711.0,104386.0,105244.0,8052900,0,0
2021-12-23,105251.0,105453.0,104637.0,104891.0,7283600,0,0
2021-12-27,104892.0,105694.0,104798.0,105531.0,7594900,0,0
2021-12-28,105555.0,105652.0,104503.0,104864.0,7509000,0,0
2021-12-29,104863.0,105190.0,103851.0,104107.0,6590000,0,0
2021-12-30,104106.0,105269.0,104106.0,104822.0,11138100,0,0
2022-01-03,104823.0,106125.0,103413.0,103922.0,11128500,0,0
2022-01-04,103922.0,104276.0,103096.0,103514.0,11491600,0,0
2022-01-05,103514.0,103514.0,100850.0,101006.0,0,0,0
2022-01-06,101006.0,102235.0,101000.0,101561.0,11749200,0,0
2022-01-07,101561.0,102719.0,101104.0,102719.0,11733200,0,0
2022-01-10,102719.0,102719.0,101038.0,101945.0,10264700,0,0
2022-01-11,101946.0,103780.0,101918.0,103779.0,12421500,0,0
2022-01-12,103779.0,105869.0,103771.0,105686.0,13026500,0,0
2022-01-13,105686.0,106251.0,104974.0,105530.0,11712300,0,0
2022-01-14,105530.0,107062.0,105028.0,106928.0,11457100,0,0
2022-01-17,106927.0,106928.0,106097.0,106692.0,6924200,0,0
2022-01-18,106369.0,107013.0,105786.0,106522.0,11221900,0,0
2022-01-19,106670.0,108602.0,106669.0,108013.0,12595600,0,0
2022-01-20,108015.0,109873.0,108015.0,109102.0,13630500,0,0
2022-01-21,109097.0,109786.0,108368.0,108942.0,13408400,0,0
2022-01-24,108941.0,108948.0,106624.0,107752.0,12700800,0,0
2022-01-25,107935.0,110115.0,107185.0,109845.0,13713900,0,0
2022-01-26,110207.0,112695.0,110204.0,111573.0,15513800,0,0
2022-01-27,111303.0,113057.0,111303.0,112315.0,14812000,0,0
2022-01-28,112611.0,112969.0,111407.0,111478.0,13520100,0,0
2022-01-31,111910.0,112495.0,111195.0,112388.0,12190800,0,0
2022-02-01,112143.0,113302.0,112135.0,113147.0,11133300,0,0
2022-02-02,113228.0,113666.0,111645.0,112161.0,11751200,0,0
2022-02-03,111897.0,112502.0,111225.0,111696.0,11039700,0,0
2022-02-04,111696.0,112415.0,110321.0,112245.0,0,0,0
2022-02-07,112247.0,112517.0,111490.0,111996.0,10672800,0,0
2022-02-08,111995.0,112251.0,110943.0,112234.0,10157500,0,0
2022-02-09,112233.0,113163.0,111710.0,112461.0,13794500,0,0
2022-02-10,112462.0,113812.0,112163.0,113359.0,13267900,0,0
2022-02-11,113368.0,114899.0,113128.0,113572.0,18602800,0,0
2022-02-14,113643.0,114167.0,113358.0,113807.0,10757600,0,0
2022-02-15,113905.0,114819.0,113882.0,114660.0,11649600,0,0
2022-02-16,114830.0,115734.0,114816.0,115181.0,12052100,0,0
2022-02-17,115181.0,115214.0,113389.0,113528.0,10807500,0,0
2022-02-18,113534.0,114213.0,112701.0,112768.0,11300700,0,0
2022-02-21,112880.0,113405.0,111608.0,111725.0,7864900,0,0
2022-02-22,111727.0,113315.0,111727.0,112892.0,12707000,0,0
2022-02-23,112892.0,113721.0,111748.0,112008.0,12120600,0,0
2022-02-24,112001.0,112001.0,109125.0,111592.0,16794700,0,0
2022-02-25,111591.0,113142.0,110673.0,113142.0,17555700,0,0
2022-03-02,113143.0,115429.0,113143.0,115174.0,0,0,0
2022-03-03,115173.0,115948.0,115010.0,115166.0,12123000,0,0
2022-03-04,115166.0,115166.0,113389.0,114474.0,10715700,0,0
2022-03-07,114469.0,114529.0,111140.0,111593.0,14057700,0,0
2022-03-08,111594.0,112390.0,110969.0,111203.0,15698500,0,0
2022-03-09,111210.0,114051.0,111207.0,113900.0,14705400,0,0
2022-03-10,113900.0,113939.0,111889.0,113663.0,12984000,0,0
2022-03-11,113664.0,114627.0,111332.0,111713.0,12475800,0,0
2022-03-14,111716.0,112299.0,109717.0,109928.0,10480900,0,0
2022-03-15,109925.0,109925.0,107781.0,108959.0,13653800,0,0
2022-03-16,108958.0,111183.0,108958.0,111112.0,13205200,0,0
2022-03-17,111113.0,113088.0,111070.0,113076.0,14407500,0,0
2022-03-18,113076.0,115311.0,112475.0,115311.0,19552500,0,0
2022-03-21,115307.0,116360.0,115208.0,116155.0,10378700,0,0
2022-03-22,116157.0,117541.0,116157.0,117272.0,11382700,0,0
2022-03-23,117270.0,118270.0,117036.0,117457.0,11083700,0,0
2022-03-24,117460.0,119256.0,117151.0,119053.0,13474400,0,0
2022-03-25,119062.0,119729.0,118548.0,119081.0,13814500,0,0
2022-03-28,119082.0,119444.0,118061.0,118738.0,9167700,0,0
2022-03-29,118740.0,120900.0,118740.0,120014.0,12931900,0,0
2022-03-30,120013.0,120531.0,119775.0,120260.0,10893300,0,0
2022-03-31,120261.0,120880.0,119999.0,119999.0,11202100,0,0
